"artist_id","artist_name"
200954,"Four Fists"
357837,"FM"
12608,"Damion Davis"
2616,"Chief Kamachi"
28300,"Nick Wiz"
1018152,"Travis Thompson"
12871,"Dead Celebrity Status"
557193,"Ikka"
4478,"The Tongue"
45803,"Black Zheep Dz"
4996,"Dana Dane"
163027,"$oft"
1997003,"Atsoji"
457090,"Miss Bolivia"
221251,"Dr SID"
2327878,"Gimu"
519754,"Anti Citizens"
154294,"Jaylon"
1168230,"Pistola"
304,"Rich Boy"
1699433,"Tyelr"
1829641,"YSL Reggie"
525537,"Tekno"
1615,"Lucky Luciano"
33053,"Olamide"
1092360,"Ramengvrl"
324304,"Iyanya"
69331,"Yung6ix"
9071,"N.O.M.B."
1715198,"Magnito"
4158,"Cham"
52773,"Blacc Zacc"
1167864,"Blaqbonez"
649766,"Lil Kesh"
21119,"A.K.O"
11870,"Supersci"
525,"Blood Raw"
988301,"CML Lavish D"
1020245,"Landon"
165588,"Meez"
144553,"Sean Tizzle"
392,"Snow"
12839,"Alley Boy"
452688,"Styl-plus"
1007174,"Stey"
2318799,"BADA"
985073,"Mozzik"
45632,"Dok2"
2200552,"Nirvana Seekerz"
17796,"Psalm One"
53552,"Joe Cassano"
12044,"Keno"
1392291,"1 Trait Danger"
1135759,"Nathy Peluso"
1223571,"Kidshot"
26265,"Bolo"
676789,"Shouly & Al Basha"
1693955,"CXRTIER"
1691220,"H8ED"
1223047,"White $osa"
50289,"Big Ghost LTD."
1254513,"BlocBoy JB"
1545,"Qusai"
1200465,"Jon Keith"
637115,"Mini (RTT Clan)"
684862,"Kjartan Lauritzen"
581721,"Rossi Rock"
37910,"Pillath"
1433911,"YZB"
14438,"FlyZah"
643576,"Kesti"
1737117,"Billy Dean Thomas"
192437,"St. Luca Spenish"
639071,"Kephan"
638366,"Lenny G"
338150,"Nisse"
1162810,"Xavier Sorrow"
2305250,"YungG89"
1123813,"Mace Supreme"
586266,"Shabaloo"
1307634,"Lylbooo"
662801,"Dr.Drer & CRC Posse"
55518,"Radioinactive"
550202,"Tsu"
2915,"A-Wax"
363371,"Jukka Poika"
1440389,"MukaRakat"
1709197,"Marmar Oso"
4331,"Young Zee"
407403,"The Mekanix"
159884,"Cal-A"
28424,"Nuggettt"
30550,"Prop Dylan"
340422,"Young Mane"
99043,"Paloalto"
1764293,"DROGANOVA"
454516,"UFO Yepha"
2190102,"CIOR"
222357,"DeJ Loaf"
19123,"Lush One"
3155,"Stik Figa"
1067735,"Transit22"
1035233,"Chrosky"
223276,"Jabbar Hakeem"
229616,"Mud"
1281261,"Csnts"
1426341,"<U+200B>at Wendys"
3685,"Big Shug"
30353,"Skipp Coon"
1477002,"Banator"
212741,"Wafia"
2853,"5th Ward Boyz"
14206,"NBS"
1604723,"Machete Clan"
628981,"MO3"
978945,"Slimesito"
4456,"J-Dawg"
1226,"Little Bruce"
6123,"T-Rock"
1026720,"DBLCRSS"
9986,"Real Live"
1739955,"Morrison Machiavelli"
1429604,"Lil Smaller"
1692586,"Smxke"
609999,"Lucien Parker"
3086,"Al Kapone"
308699,"Stoner Vision"
1056165,"Cellus Hamilton"
585165,"LoneMoon"
384596,"A-G-2-a-Ke"
8798,"Moochie Mack"
42111,"Da Weasel"
1253338,"Eirian Music"
1045465,"NoJo"
1203469,"Mokados Crew"
43054,"Mind da Gap"
380496,"Angel Doze"
1422030,"Rubinsky Rbk"
349426,"Gadiel"
652486,"Doctor MC’s"
594753,"Sistema Negro"
1259404,"Droow"
1540429,"Fucking Clan"
397093,"Uzi Junkana"
1841837,"Tatito"
2395448,"103K"
2243622,"Tanito 930"
1343588,"6Flame"
1361403,"Tarequito"
1055496,"Ruzto"
1111241,"Kiddo Kæsh"
2025311,"Kan Sano"
1155146,"Cledos"
1385748,"Malucci"
1460088,"YUZMV"
1035308,"Prince Kader"
2113736,"Mobbers"
329863,"Alrima"
1500131,"Mandrake El MaloCorita"
11245,"Yomo"
1725996,"00:60"
34569,"NSP"
603120,"Side Baby"
1836277,"AstralKid22"
1080563,"Badjer"
65091,"Menuda Coincidencia"
56996,"Young Double"
481913,"Yoga Fire"
148814,"Big Freedia"
23167,"Natalac"
1828173,"JXY"
1508250,"DigDat"
3040,"Mr. 3-2"
1944013,"Thekidszn"
2013029,"M1llionz"
977381,"Kolyon"
1056479,"LilCJ Kasino"
897106,"Central Cee"
1606619,"6ixbuzz"
1114883,"Flipp Dinero"
1397060,"Bizz Loc"
1476190,"TMG FRE$H"
1428591,"Kneecap"
9331,"Philly’s Most Wanted"
675511,"Baby R"
3095,"Doe Boy"
996467,"G-Bo Lean"
44210,"Odense Assholes"
107384,"Albee Al"
213511,"Dongo"
453055,"Gramsespektrum"
12621,"Ercandize"
368853,"Senser"
5877,"Flip"
78059,"Charly Efe"
184826,"Swizzy J"
256398,"Jeremie"
59042,"Big Foe"
113309,"HV Gutter"
5429,"DMG"
201927,"Spookrijders"
1941116,"El Uriel"
154166,"Anti-Lilly"
7665,"Luu Breeze"
660526,"Smizzy"
41556,"MC Einar"
572993,"Tony Ri’chard"
305803,"Nick Brewer"
9168,"Omniscence"
2059,"Rob Base"
4051,"The Virus"
381233,"Juster"
1684928,"Blanc."
1451648,"Fantastic Freaks"
31860,"Nell"
26829,"Z Money"
121098,"Young Lito"
35024,"NicX"
11160,"Wise Intelligent"
149161,"Rimzee"
20002,"Kwad"
1437238,"Glints"
573678,"JamarzOnMarz"
2085289,"Bialy Tunel"
182351,"Leslie Hall"
833261,"SHOOVAL"
453070,"Lime Cordiale"
1190680,"Amigo the Devil"
1026395,"MC MONG"
996867,"TeaMarrr"
6788,"Madlib"
988035,"Dow Raiz"
1122631,"Cadelis"
664683,"The Meeting Tree"
480326,"Skales"
188372,"Neno"
2040774,"GPM"
1218,"Trick Trick"
2033784,"Don Martian"
1997570,"CXNCIEN"
2316398,"M0chi"
157995,"Adamn Killa"
46310,"Banky W"
652938,"Hanhae"
22463,"Brianna Perry"
26446,"Richie Branson"
401050,"Sikander Kahlon"
15981,"SHRAPPY"
1024978,"SLEEK"
221252,"Reekado Banks"
206508,"Don Mills"
152870,"Nathy"
5440,"The Cross"
140930,"Joey Moe"
504099,"UU"
683083,"VELVETEARS"
94423,"Son Lux"
3929,"Boo-Yaa T.R.I.B.E."
15152,"Marwan"
1196,"Ed O.G. & Da Bulldogs"
214764,"My Darkest Days"
75851,"All That Remains"
180527,"Lord Siva"
34826,"Trepac"
36849,"Jøden"
1367803,"4ever Falling"
32832,"Oums"
508843,"Cerna"
1309871,"CINATRA"
302562,"Lilkha"
635729,"OBOY"
584411,"Fréko"
1138411,"Ampee"
322446,"Puissance Nord"
1851549,"Mess 2T"
1033438,"Uomodisu"
246134,"Bruce Little"
1491782,"Shreez"
1594615,"Royce"
37207,"Starlion"
1038184,"Thabiti"
18511,"L’mc Râr"
544293,"100 Blaze"
1282346,"Brvmsoo"
1586,"Rah Digga"
5292,"DJ Honda"
844,"Monie Love"
2436,"Paradime"
454741,"Cud"
1195057,"Johniepee"
309102,"Haiku"
26729,"ECID"
3486,"Grand Puba"
2245271,"Masta Ace Incorporated"
3857,"Mystro"
16953,"Cris Cab"
347388,"40 Below Summer"
1021253,"White Dave"
580587,"GMEBE Bandz"
9795,"Tommy Tee"
1028324,"Supa Dupa Humble"
61296,"Frank Waln"
1124172,"DramaB2R"
42956,"Bryce Vine"
32876,"Villain"
1678908,"9th Street"
338637,"Damond Blue"
2798,"504 Boyz"
282,"Mario"
235021,"Scotty Cain"
680255,"JB Scofield"
2156730,"Sick Ppl"
12853,"Huey Mack"
1820,"Beeda Weeda"
1532926,"SupaWassi"
1026775,"YUNG BAMBI"
2742,"2Mex"
325911,"Mathaius Young"
41437,"Gowe"
2546,"Dub-o"
980622,"Maz Dogg"
1329682,"J Jack (Lil Jack)"
2091860,"TwoTiime"
1468477,"Lil Poopa"
272278,"A. Nayaka"
1017179,"Lil House Phone"
1586210,"Valve"
1114484,"Jayo Sama"
1781166,"Lil kxm"
1196253,"Casper Sun"
636865,"B Wise"
1656320,"AR Paisley"
94898,"Migz"
195393,"TOTA"
1270552,"MBNel"
407985,"Heir"
141288,"Cartie"
1094015,"<U+0415><U+0433><U+043E><U+0440> <U+041A><U+0440><U+0438><U+0434> (Egor Kreed)"
1565262,"Alain Verdier"
18371,"Iba"
615608,"Israel B"
34415,"Big Los"
179687,"Cevladé"
92771,"Rafael Lechowski"
1219820,"Neto Peña"
1066273,"Mustafá Yoda"
1230133,"Latex Diamond"
2043112,"Don Pini"
1042547,"Neelo"
52018,"Morodo"
1065664,"Angst"
327761,"El Grave"
1169698,"Chrizay"
1448041,"Skull Gang"
55575,"Nerviozzo"
52003,"Putolargo"
1088774,"Dardd"
52009,"Jefe de la M"
1133145,"Musicólogo The Libro"
52026,"Zeropositivo"
211526,"Nona"
1715437,"Maldito Fen"
641835,"Waor"
166712,"Vakeró"
1505132,"Vasuras Crew"
181289,"Ef Coleman"
1531442,"Los Chicos de la Lluvia"
1635724,"ILL Pekeño"
654902,"La Mafia del Amor"
54262,"Elio Toffana"
43652,"Brous One"
2090743,"Bastardos del Barrio"
183642,"Frainstrumentos"
405917,"Wibal & Alex"
551325,"Sule B"
2015700,"El Impresentable"
5142,"Sick Jacken"
1504496,"Mir Nicolás"
1450842,"Bea Pelea"
262726,"Jesuly"
2327687,"La Real Academia de la Rima"
54164,"Lex Luthorz"
534561,"Ivo Incuerdo"
1852058,"970BLOCK"
69751,"Manu Beats"
52008,"Gordo Master"
1058730,"Frane"
1456968,"Club 4"
1474657,"Orion XL"
1584479,"Los Rafas"
1318725,"The Louk"
1543945,"Ozono Crew"
1106485,"Jarfaiter"
27822,"Zaytoven"
1881497,"YNW BSlime"
1627301,"Justin Starling"
564442,"T La Rock"
1140518,"Torey D’Shaun"
1378721,"Ay Em"
1181706,"Sannan"
41173,"Cashtro Crosby"
444,"Afu-Ra"
19964,"Amber London"
185059,"Dee Day"
1964227,"Bobbyart"
239785,"French"
1800518,"MOTOR (Lil Motor)"
121057,"Keem"
1428545,"Yxng Jamz"
15380,"Paperboys"
1132941,"Kiddo Marv"
2305920,"Michael Armstead"
4947,"Whiteboy"
518581,"Jay Rick$"
639178,"TITG"
40813,"Farley"
1993530,"30 Deep Grimeyy"
1813,"The Jacka"
1834,"Killa Sha"
1172524,"550"
1185474,"2nd Exit"
1536826,"Jay Sek"
665101,"Havoc & Prodeje"
1836424,"MaDlXl"
1483321,"Lausse The Cat"
1539665,"Fatboibari"
1514689,"Capoxxo"
59171,"Skow"
131802,"Unknxwn"
1427444,"6HOST"
50166,"Mixed Blood Majority"
1540430,"Rxseboy"
13695,"Brooks Buford"
21474,"Blue"
2098512,"Alz X 38"
176120,"Shahyn"
6756,"Tweet"
373826,"Jape"
1187529,"Savage Ga$p"
151167,"Lumi B"
354100,"Neve"
1811953,"Lil Meezy"
42502,"J.I the Prince of N.Y"
184445,"Rapp Boi"
1191296,"Keag"
561499,"Ella Mai"
27010,"Brodha V"
20222,"Slipknot"
1004592,"LiL BO WEEP"
67338,"Raxstar"
74402,"Link Up TV"
2267465,"<U+200B>bedwetter"
2464,"Raphael Saadiq"
1334,"Troop 41"
267896,"Jay Whiss"
1260357,"Anxiety Attacks!"
54093,"NASCAR"
2200240,"Ron Obasi"
976002,"DBAKE"
1589387,"Vikto"
144190,"Jay Taj"
2336379,"Exact Change Project"
7557,"Lil’ D"
273520,"BMXE"
279505,"Rob Flo"
66722,"Johnny Cinco"
993213,"Dj jimmy jatt"
1024576,"Not3s"
682,"Faith Evans"
8970,"N2Deep"
971,"The High & Mighty"
1223554,"Splash Daddy"
1701384,"Iceboy ben"
1548299,"Hefebossup"
458789,"J King & Maximan"
26789,"Demrick"
1161126,"Mista Crain"
21170,"DJ Sin"
1060505,"Spook black"
305924,"TeeKiLLa"
483283,"Riff raff & dollabillgates"
1643410,"Arrazane"
816522,"MiyaGi & <U+042D><U+043D><U+0434><U+0448><U+043F><U+0438><U+043B><U+044C>"
1198299,"MC Ary"
161074,"THCF"
625648,"Fra<U+021B>ii Grime"
481107,"Dios ke te crew"
1127941,"Pompi"
1991525,"Meths"
461499,"Lolo En El Microfono"
52797,"Icewear Vezzo"
687181,"Rogue Squadron"
8016,"Mexicano 777"
1311427,"Guerrillerokulto"
48555,"Ekoh"
1495334,"Potyguara Bardo"
1777773,"Abstracto"
334459,"Red’Ang"
2334405,"D-Fi Powèt Revòlte"
231250,"André Ramiro"
1780470,"Delgao"
531587,"Mirai"
1474380,"Endo y Lele"
636807,"Pandesousa"
1740781,"YSN Flow"
1693349,"Ola Runt"
1191185,"Barney Artist"
1584757,"Fivio Foreign"
5760,"Gillie Da Kid"
4626,"Guerilla Black"
1243670,"Lul G"
617643,"Mad MIC"
4860,"Mr. SOS"
1182821,"<U+200B>eLVy The God"
1090382,"Xombie"
7400,"Sunspot Jonz"
454052,"Visioneers"
1907761,"Lil Poe"
2147,"Sean Garrett"
1042589,"Jack Danz"
1031342,"Devz"
13567,"Joe Moses"
3688,"Big Stan"
4216,"Max Minelli"
12149,"Maxsta"
1411005,"LuLu P"
654034,"The Jacka & Ampichino"
1000143,"MizOrMac"
1771564,"Rops1"
1004409,"Curly Savv & Dah Dah"
461496,"Sosamann"
28461,"JGreen"
618648,"Sofa Brown"
247077,"JayKage"
1246812,"Nate Millyunz"
246732,"Reggie Bonds"
8804,"McEnroe"
7572,"Ray Cash"
136739,"Charlie Row Campo"
1151239,"Kooda B"
5924,"Fed-X"
197731,"Bobby Shmurda"
61098,"5th Child"
17473,"Propain"
9985,"RBL Posse"
363735,"Rhema Soul"
1169937,"Smooky MarGielaa"
185046,"WHATUPRG"
1130910,"DJ Mykael V"
649,"D-Lo"
54996,"Kidd Adamz"
10856,"Deacon The Villain"
1152904,"Yung Van"
1955159,"Lil Pomp"
224819,"JBdaPilot"
33681,"CPR"
141265,"Powers Pleasant"
87411,"Otep"
63879,"ChrisO"
415,"Bobby V"
218815,"Funky 4 + 1"
273084,"BIA"
2301,"Gnarls Barkley"
1660252,"YFL Kelvin"
1022874,"T-BUG"
731,"Omen"
59933,"Sonny Cheeba"
222802,"SwaVay"
1103162,"Myazwe"
305852,"Manolo Rose"
1937507,"Lil Waco"
1908493,"SwizZy B"
156597,"Re2se"
730537,"SapBoys"
37867,"Abyssinian Creole"
353399,"DevilDriver"
1464556,"Darz"
1610673,"Eyka"
1916981,"Fraenk"
2137374,"Killsout"
6633,"Q-Unique"
134882,"THOMAS MRAZ"
339382,"NxWorries"
1275714,"Kwengface"
1063927,"T-Fest"
377272,"Soso"
1230514,"Yungmon"
46240,"K Psi"
208833,"Sean C. Johnson"
372313,"Rip Slyme"
1147221,"Majouw"
2023116,"Sassi"
1610532,"<U+200B>swimcoach"
81003,"T-Wayne"
1150390,"Yung Cudii"
58734,"RyKo"
1649112,"D.O.T.B"
1859897,"Lowkeyb"
1003722,"1Take"
1582935,"Mreek"
12548,"Dadoo"
330906,"Moka Boka"
1424999,"Bhanga Bangla"
179779,"Nocta"
1317494,"Chocolate Remix"
1110538,"Kant"
2014748,"N’Seven7"
984907,"Arizona Zervas"
1418151,"Oni One"
273509,"Vincenzo da Via Anfossi"
140977,"YOU"
29525,"J.U.S"
605259,"Roy Tosh"
1046636,"Noochie"
1082548,"Le Règlement"
582576,"Choclock"
1118459,"<U+0421><U+043A><U+0440><U+0443><U+0434><U+0436><U+0438> (Scroodgee)"
324013,"Decky"
31474,"Deepflow"
38236,"Ombladon"
621569,"<U+0427><U+0435><U+0441><U+0442><U+0435><U+0440> <U+041D><U+0435><U+0431><U+0440><U+043E> (Chester Nebro)"
1054767,"Aragão"
1368751,"Long3"
34785,"Musiye"
204508,"WMA"
1274012,"Ares Adami"
1739276,"Universal Soldiers"
978322,"Jayy Grams"
1508197,"Arsher"
161760,"Big Russian Boss"
970172,"Chip Charlez"
452865,"Northeast Party House"
1537,"Storm"
375710,"Mi6"
669692,"Roy Purdy"
1861915,"<U+200B>badmómzjay"
1471969,"Shotgun Willy"
7747,"Big Lurch"
1254939,"Adam Oh"
229878,"Avelino"
295623,"Isah"
869280,"XUITCASECITY"
12129,"Eins Zwo"
1388104,"Yungeen Ace"
81109,"Fortay"
1984529,"Geeeko"
12339,"DJ Abdel"
1901999,"Rezcoast Grizz"
186325,"Def Major"
200005,"Young Moose"
299959,"Wordsplayed"
39577,"The Quiett"
350379,"WC and the MAAD Circle"
53870,"Basmo fam"
24780,"XZaR"
329160,"Str8 Kash"
1034618,"<U+200B>gianni & kyle"
14251,"Hyro The Hero"
1124868,"Griselda"
1063272,"UnKnowned"
563604,"Daughters of Reykjavík"
15127,"Kid Sister"
1567237,"NK Profeta"
577178,"Eric Heron"
1254251,"Paul Russell"
232791,"Prez"
1059808,"Yanso"
16376,"Ali Tomineek"
1061742,"Daniël Busser"
19751,"Gerald Walker"
10223,"Southside Playaz"
17347,"INSAIN"
479723,"Uberdope"
316718,"Wangechi"
50285,"Donald Glover"
143029,"IceJJFish"
1223766,"Taddo"
284111,"Slippery"
1547123,"Fredo Bang"
1545110,"Oct!"
1192223,"Loopy & nafla"
1145106,"Zaia"
230562,"DizzyDDizzy"
18693,"Timothy DelaGhetto"
1269453,"Flowars"
608036,"YSN"
1573354,"BlacKyd"
7186,"Mars ILL"
1276114,"Unknown T"
2597,"Queen Pen"
13345,"Conspirituality"
2633,"Big Twins"
561425,"EverythingOShauN"
587560,"Ohana Bam"
21012,"Josh Sallee"
61445,"Arsonal"
16830,"Danegurous"
1634937,"Sueco The Child"
545203,"Izzie Gibbs"
199577,"Chaz French"
1182131,"Marr Grey"
1750071,"Talibando"
1429782,"J Neat"
1202093,"Phil J."
1704904,"Jermain"
1384806,"Burgos"
2307668,"Lilunox"
1812928,"Quare"
211588,"Ms Banks"
6003,"Foxx"
1379471,"Seni."
1939451,"I5e"
1979986,"LosAine"
1186072,"YYaw"
35688,"KSic"
1790410,"1K Pson"
1512888,"Nathan Fouts"
203213,"<U+200B>bbymutha"
682411,"3OhBlack"
1214118,"FRAN¢"
2099193,"StaySolidRocky"
52245,"Gay Butters"
233068,"BBG"
1185183,"CMH"
1419059,"Adam Calhoun"
10572,"Speedy"
21331,"Johnny Maycash"
46052,"Denmark Vessey"
1133223,"Afour"
1239423,"September Savior"
332199,"PQR"
1561804,"Enkay47"
372793,"Jae-P"
2014508,"3KHouse"
457206,"JbDubs"
1462552,"Landoman"
2040416,"Casno"
2002429,"Lil Walter"
617540,"Shockeer"
1325180,"Jasiah"
1325035,"Potatofarm71"
1009099,"THRILL PILL"
9054,"Newcleus"
1536959,"Sero El Mero"
5261,"DJ Clay"
2445,"Lil’ Mo"
196009,"Kendi"
45348,"NMZS"
607653,"Franco126"
375579,"Harlem World Crew"
9229,"T-Low"
1228248,"Willie Wood & Willie Wood Crew"
71151,"PewDiePie"
481138,"Kriminell kunst"
18001,"Divine Sounds"
2909,"Pep Love"
76287,"Anarchist Academy"
1237273,"BernardNigga"
1147858,"Saftboys"
1175297,"<U+200B>lilwaterbed"
39137,"Lunte"
1986212,"Black Bird & Kevski"
48801,"JayKa"
1615832,"Payday"
452502,"The Keffat Liv"
166711,"Bulova"
3932,"Boogie Boys"
1576074,"Apollo"
5117,"Phife Dawg"
1110697,"Tay B"
12682,"Trizz"
597278,"Phat Geez"
361986,"Project Wyze"
612435,"Colicchie"
1146099,"Geechi"
1839471,"Jazzmi"
1920213,"Goontwinn"
48563,"Yung Trae"
1565787,"Luh Soldier"
20756,"Gino Marley"
214136,"Chris Buxton"
144620,"Asap Ty"
1258320,"Que Almighty"
43222,"Wendyyy"
1097917,"Wendy traka"
1199606,"Jet Trouble"
1178318,"Karkadan"
1125735,"Jan-rapowanie"
932916,"Loski"
1620058,"Phinoshey"
1616736,"23 Drillas"
1065996,"AAAWARIA"
1839,"Slug"
1048947,"Slimmy B"
1273022,"Rylo Rodriguez"
993773,"<U+0421><U+043B><U+0430><U+0432><U+0430> <U+041A><U+041F><U+0421><U+0421> (Slava KPSS)"
32016,"President T"
69960,"ByLwansta"
219383,"Supercrooo"
626515,"Sison Beats/Nemesis"
1123154,"Leo Roi"
59419,"KBM"
1644680,"Labello"
169419,"AAA"
996296,"GRIBIN"
598762,"Ebenezer"
461258,"Bleezy"
456260,"Mister D"
320312,"Young Dope"
1809,"Reks"
75607,"King South"
1525411,"Brythreesixty"
1742083,"RealTriggz"
1047213,"Gianni Suave"
288762,"Bando"
4137,"P.G."
31443,"Andre Legacy"
626498,"KMO"
336813,"Vladimir 518"
646465,"Scridge"
251756,"Penga’ Per"
42085,"Zi"
1832545,"Unknown P"
76753,"L’A Capone"
626819,"Chantel Jeffries"
996466,"Mike Sherm"
11364,"K Koke"
1253839,"Hooligan Hefs"
557117,"Febem"
21760,"Geko"
78802,"Baka Not Nice"
1206608,"Vegedream"
1110995,"Matt Ox"
175414,"Kontrafakt"
970171,"Johnny Sellah"
1111658,"CAMERON AZI"
1398098,"Morrisson"
18846,"Chief"
1918543,"RARE BOYS"
6793,"Jaylib"
69679,"PFV"
611640,"Dyna"
1159480,"Estraca"
133985,"MC 900 Ft. Jesus"
1491713,"Pimp Tobi"
1418538,"BVDLVD"
4013,"Braintax"
2385,"Fat Pat"
15619,"Drowning Pool"
679839,"Kenny Mason"
42534,"Hell Raton"
84441,"ItsQVC"
2473,"Promatic"
226792,"TrippyThaKid"
674778,"Szabla"
73588,"PUNPEE"
10726,"Dalima"
1175805,"Castro Escobar"
61770,"Loke Deph"
348823,"Al Sirat"
1788747,"Hol"
611641,"F1rstman"
50306,"Oreo"
32068,"Ameer Vann"
1707580,"Herman Flesvig"
504333,"Lil Cray"
998010,"Yanga Chief"
1193978,"Prezi"
4232,"Young Gunz"
2147809,"Foogiano"
7418,"Xscape"
483861,"Tur-g"
95538,"Zion.T"
1565929,"Deno"
128040,"Fuat"
8311,"P.O.D."
455720,"Coely"
637534,"Henkie T"
132773,"Fat Mizzo"
16696,"Mike Dece"
628780,"STATIK KXNG"
210997,"Gigi LaMayne"
1581783,"Yin Kalle"
150389,"Igrekzet"
8345,"(hed) p.e."
12948,"ShiGGa Shay"
1304693,"Wally A$M"
1814867,"Comfort Boys"
1227117,"<U+041F><U+0435><U+0441><U+043E><U+0447><U+043D><U+044B><U+0435> <U+041B><U+044E><U+0434><U+0438> (Pesochnye Lyudi)"
1773298,"AQSHA"
218333,"Jerry.k"
44837,"Osiris"
16606,"Mone"
1847397,"Tiny Meatz Gang"
5978,"OFF!"
1680047,"Seizur"
51831,"Jay K"
508851,"43zla"
116175,"Olltii"
276890,"Freez"
1490529,"JOHNNASCUS"
1905617,"RANKKALINNA"
2161925,"Pandji Pragiwaksono"
1593181,"Slippydoor"
1689171,"TrAnzKaPHka"
387741,"Ta-Shma"
11850,"Lethal Bizzle"
1233063,"8IRD"
619448,"Professor P & DJ Akilles"
590397,"Jayaire Woods"
451289,"Greenfinch"
2026052,"SparcK"
327784,"Mal Élevé"
1844436,"Nitdoff"
64087,"Dabo"
152233,"Deux Lyricists"
389907,"Breitbild"
297007,"Squadra"
438318,"Fantehh"
62778,"Zbatata"
1908271,"Nakry"
626478,"Z-17"
325798,"MC Artisan"
56820,"Moubarak"
1630546,"Seventiine"
2149602,"KEVMVN"
16087,"Rmak"
607146,"Elh Kmer"
1726024,"Rvzmo"
1485410,"MVNSI"
1068806,"CDQP"
1142870,"Esko (FR)"
15102,"Debrouya"
1634291,"Jxjo"
281667,"Koda"
174816,"Far & Son"
1202464,"Cast0r"
83757,"Snew"
308546,"Gaz the Rapper"
1686292,"SNOB"
329109,"Daffy"
124125,"Lil Dust"
1073127,"Telson"
2118673,"SEASICKWAVY"
1417906,"King Kelo"
5024,"Darc Mind"
578,"Big Twan"
1322483,"Big Daddy Kave"
1178891,"Miss Blanks"
1063805,"Ashhad"
657849,"ISARA"
35879,"Ran Reed"
19035,"S"
84014,"ASAP"
1189545,"Safario"
1540,"Trademark Da Skydiver"
1070905,"Bogfinkevej"
34646,"Natasja"
9277,"Kyle Lee"
42543,"Hayki"
207950,"Herra Hnetusmjör"
6641,"Iron Solomon"
38219,"Disstrick 11"
2904,"Casual"
181993,"Lais"
15133,"4Fod"
202472,"Genz"
1038015,"AL-X the Great"
15464,"Self-Provoked"
1083941,"QUADRY"
131549,"Brougham"
9834,"TRUE"
13022,"Fly Union"
2030491,"Glitch Gyals"
685475,"Capp"
2762,"Three Times Dope"
1220764,"Booka600"
541548,"Will WildFire"
1224563,"James Jetski"
3016,"Hasan Salaam"
535910,"Booggz"
1506964,"Spryte"
278452,"LunchMoney Lewis"
1024738,"104"
1374458,"Loser"
7694,"Lunch"
991444,"Vegyn"
1041029,"OSH"
1528660,"BROCKHAMP2N"
18581,"SMP"
1275808,"Lunchmoneyyy"
103744,"Ralphy London"
1589442,"Lil Joshy"
1422272,"4LFA"
561335,"Harry Quintana"
325945,"NiGE HOOD"
2397758,"Minecraft97"
1788259,"Scelo"
7391,"Buckshot Lefonque"
1059822,"Yung Tide"
25088,"Ramtin (RAMTIN)"
1469678,"OVAN (<U+C624><U+BC18>)"
276390,"RARE AKUMA"
206705,"Amir Obè"
1151732,"Elijah Heaps"
147767,"Binoy"
11668,"San E"
227786,"OLC"
609907,"Maky Lavender"
1040993,"Rusangano Family"
131018,"DuRu Tha King"
100956,"Boulevard Depo"
1239028,"SNACKY"
621675,"CSWALO"
75466,"Snacky Chan"
45749,"Manillio"
29041,"Jake The Flake"
321706,"Doni"
65499,"Lex Leosis"
994137,"Swamp G"
2193290,"D goat"
1245631,"Teegar"
68892,"Roffe Ruff"
319975,"Advance Patrol"
192928,"Pst/Q"
1255231,"ChaMane"
259208,"Nuol"
1090474,"DaniLeigh"
149037,"Snook"
321052,"Nagly Atak Spawacza"
102952,"Adam Kanyama"
1156311,"JLC"
117618,"Ricky Rich"
515453,"Ibbe"
452837,"Norlie & KKV"
39295,"Grillat & Grändy"
1770869,"Melvoni"
325802,"OIAM"
18547,"Jeano"
71835,"Blacky"
1491889,"K27"
1209422,"<U+200B>eevnxx"
612212,"QUIN"
1421437,"Imenella"
81307,"Oskar Linnros"
152966,"The Plug"
17116,"Adje"
18311,"Big2"
1112741,"Osshun Gum"
251776,"KOHH"
1888288,"CMRB"
62095,"Projekt Nasluch"
160501,"Gump"
19237,"Henry Bowers"
10334,"S.H.E (G)"
1695671,"SPDL"
1149765,"Kahlil blu"
2128740,"GumVGN"
206930,"Mad Clown"
1602930,"MoneyMarr"
1110217,"Pharoah"
515,"Jus Allah"
13032,"Jay-G"
1128596,"Matty Wood$"
1219102,"SG Tip"
481161,"Tpo"
1009073,"Coda Conduct"
395737,"Lil dice"
352441,"Pudgee tha Phat Bastard"
178964,"Masta Buildas"
21182,"Choo Jackson"
124483,"Throwdown"
1452168,"Trapstar Toxic"
1297567,"Sharlok Poems"
1599271,"Kush D"
1174555,"2x4"
1180925,"KenTheMan"
425891,"Gyyps"
1433326,"Moxas"
523,"Dre"
348926,"Ali & Gipp"
185734,"Argonautiks"
5340,"Frayser Boy"
41166,"SpaceMan"
38546,"Smok"
31003,"Monzy"
1029105,"Chimiga"
1017299,"KING SKO"
5771,"El Da Sensei"
1608122,"Name’s Martian"
55152,"Crystal Caines"
1585415,"YungKean"
23741,"Ecco"
2265283,"3GO"
1211108,"Trippy Hippy"
127990,"JoSway"
2048576,"ATC Taff"
2069882,"TVO"
2308498,"Rilwest"
65208,"Big Boogie"
1409371,"Ocho Drippin"
1050782,"YID"
2192542,"Cezah"
1455236,"JAY1"
7878,"Aphrodelics"
154157,"Slim 400"
1682811,"Lil Blicky"
61849,"Manny"
1092626,"Lil Mosey"
1165798,"Seedhe Maut"
329970,"Benji Glo"
1468914,"Jomie"
326756,"GMEBE"
15829,"King Louie"
